,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
12,HJ1ddM4Q5dg,Keraleeyam 2019- Semi-classical Dance,1361823,35977,548,0,560
13,t7GkrX-MGtA,Shree Ganeshay Dheemahi - Semi classical Performance- Choreography by Parvathy Raj,5341381,65736,2603,0,1285
14,tLr01n-IhVk,O Re Piya  | Semi Classical | Payal Shah &amp; Angela Choudhary,426722,16034,182,0,321
15,khFMV7J0er4,Rithu Dance Cover/Song by Sithara Krishnakumar /Project Malabaricus/Semi classical,312753,5026,152,0,307
16,qvT2UJ_43wo,Muqabla | Street Dancer | Semi Classical,1447458,40769,1052,0,654
17,QHATAfD1490,Semi Classical Medley | Aasa Singh ft. Shriya Pareek,17256,786,8,0,101
18,QK8hyReSkew,NAYAN| DANCE COVER| DHVANI BHANUSHALI| SEMI CLASSICAL| BURRITU,19468,725,8,0,71
19,aSGA8HA_b1k,Kanha Maane Na (Semi Classical Cover) | Shubh Mangal Saavdhan | Ayushmann Khurrana | Bhumi Pednekar,206390,4514,91,0,166
20,GjIW8w6OOZ4,MOH MOH KE DHAAGE | BOLLYWOOD KATHAK | SEMI-CLASSICAL DANCE COVER,20694,554,7,0,14
21,wGMovMhxWtc,Inkem Inkem Inkem Kavale - Semi Classical Dance Cover,2034080,35265,1074,0,506
22,k-w9PhyvgkE,Urvasi Semi-Classical Dance Cover| AR Rahman| Mahesh Raghavan|iPad Music #Urvasi #semiclassicaldance,574207,8887,255,0,176
23,W4jVPvHqFyU,Tum Tak | Raanjhanna | Semi Classical Dance,430672,11226,273,0,287
24,U5m7XIIz0C4,Aigiri Nandini Semi-classical Dance - Saandra Salim -  @Sadhwi Majumder Choreography,192870,6535,180,0,183
25,rw1oJdqSdco,Nagavalli Dance Cover Soft Version|Manichitrathazhu|Semi Classical Dance| Praveena Nandu Choreograph,123578,4451,56,0,138
26,HJyvP6EBzTw,Raindrops Jathi Mix |Semi Classical Dance Cover | SANDHYA VIJAYAN | Indianraga,32707,1706,12,0,150
27,URSfCOlnAWM,Makhna - Drive | Tanvi Karekar | Semi Classical | Sangeet Choreography,68843,2569,56,0,99
28,SVYVvvJUQ4s,Manja | Semi Classical Choreography | Dance Video | One Stop Dance,196925,6613,53,0,85
29,j2SFIGfyk90,Ae Watan | Independence Day Special | Semi Classical |Patriotic Dance Performance|Trippy Dance Squad,148264,2881,88,0,88
30,4BM58741VOg,L6.5 Semiclassical approximation and local de Broglie wavelength,8464,115,1,0,4
31,ao7JtAbZehM,PIYA TOSE NAINA LAGE RE | Semi Classical Dance by Shreewarna Rawat,59645,2384,24,0,110
32,Jd5c5nH9Cv8,PINGA | BAJIRAO MASTANI | KATHAK SEMI-CLASSICAL | DANCE COVER,7145,257,5,0,9
33,Lv4zrpsP904,NARUMUGHAYE | SEMI-CLASSICAL| ABHINA ABHINAV,51681,3712,26,0,597
34,lhpRTP88paI,"Irish Malhar - Bharatanatyam, Ballet and Semi-classical Dances",155778,2643,81,0,68
35,j778iICpTi0,Afreen Afreen | Dance Tutorial | Semi-classical × Whacking | Anvi Shetty Tutorial | Sitting Dance,82018,3045,28,0,121
36,6IKAEEWyF_g,Rithu|Sithara Krishnakumar|Semi classical Dance Cover|NRITHYA:the art of souL,49046,1771,34,0,126
37,gBzQLvWb5Qg,Namo Namo - Kedarnath | Prachi Joshi Choreography | Semi Classical |,73026,3442,50,0,184
38,hsV2k_8Jr8o,Bol na halke halke | Semi-classical | Mansi Khandelwal Choreography,689565,13867,279,0,164
39,xYn-vfzViOU,GHAR MORE PARDESIYA (KALANK) | SEMI-CLASSICAL DANCE VIDEO | TANISHKA SUTRAKAR|DANCE CHANNEL,740796,16880,668,0,417
40,RGcSssLn5cU,Namo Namo - Kedarnath | Dance choreography | Semi Classical | Amit Trivedi,371953,11403,415,0,445
41,8b2TAhz-DXI,Leja Leja Re Semi-Classical || Swarina P. and Tanvee J. Choreography,28187,437,21,0,22
42,a7sXZARB3zc,Saathiya | Semi Classical Dance | Tanvi Karekar Choreography,31158,1299,16,0,169
43,6ulWbLxcaXU,Apsara Aali Dance Cover | Semi-Classical Dance Performance,7540,,,0,768
44,yQlz8bMG6Bo,TABAAH HO GAYE | KALANK | KATHAK SEMI CLASSICAL,24131,771,13,0,17
45,oGQdLVenlho,| Garaj Garaj | Bandish Bandits| Semi Classical | Dance Cover |,11512,418,13,0,25
46,RjcnKA69xQ4,Lae Dooba | Aiyaary | Semi Classical | Dance Cover | Mansi Khandelwal Choreography,50430,2089,45,0,31
47,UmN9o5pMWw4,Semi classical dance routine simple steps on &quot;Shape of you&quot; with tutorial (in English),30037,674,23,0,23
48,V6mkya4t69o,Manwa Laage | Semi classical Choreography | Richa Tiwari Choreography | Beats and Taal,185604,11106,55,0,233
49,ASfbd9jlZTE,Piyu Bole | Dance Cover | Semi Classical | Atisha Singh | Choreo N Concept,18246,584,14,0,28
,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
0,TXSb_OIMNQg,Healing Ragas - Sitar Tabla - Brindavan Sarang - Classical Instrumental Fusion B.Sivaramakrishna Rao,5147829,67796,1858,0,3346
1,mIYzp5rcTvU,"Classical Music for Reading - Mozart, Chopin, Debussy, Tchaikovsky...",46248300,476554,12075,0,16360
2,jgpJVI3tDbY,"The Best of Classical Music 🎻 Mozart, Beethoven, Bach, Chopin, Vivaldi 🎹 Most Famous Classic Pieces",113312725,809612,37014,0,36348
3,85VlZqakLwg,80&#39;s70&#39;s90&#39;s_सदाबहार_पुराने_गाने_💝💝💝अलका_याग्निक_उदित_नारायण_लता_मंगेशकर 💝💝💝 Bollywood Classical,87922,219,91,0,0
4,p6JCAB2E0to,"🔴 Music for Stress Relief 24/7, Relaxing Classical Music, Instrumental Music, Mozart, Study, Sleep",1497228,14785,569,0,0
5,UTZD06_HSe0,Dhithiki Dhithiki Thai | Manju Warrier | Classical Dance | Ennum Eppozhum,16130916,105104,6077,0,3183
6,5VB1RvyfISM,"The Best of Classical Music - 50 Greatest Pieces: Mozart, Beethoven, Chopin, Bach...",10475907,71907,4383,0,3902
7,XNooUqxh3nc,Top 5 Classical Fusion Collections  of Jayashree Rajeev,874784,12339,677,0,639
8,kfBvz2rG-NI,Nina Burmi | Mishra Bhairavi Thumri | Indian Classical Music,4384937,61387,2025,0,3643
9,eR_ZZzI7ACw,Evergreen Bollywood Classical Songs - Best Hindi Songs Jukebox {HD},1684503,8771,1250,0,141
10,w1NCIVKlNVY,Arunita ने अपने Classical Performance से किया सबको Impress! | Indian Idol Season 12,4894337,60180,1846,0,2038
11,8-jyTTSkmCo,Classic Music | Old Songs | Sentimental Love Songs - 1,2418316,11659,1053,0,485
12,oFen7IRKzEs,30 Most Beautiful Pieces of Classical Music,1578079,17099,490,0,678
13,JWhA3ldZcyY,Shiva Shambho: Most Watched Bharatanatyam Dance | Best of Indian Classical Dance,14127947,223273,4682,0,7040
14,uizSFG2ori4,Classical &amp; Jazz Musicians React: DAY6 &#39;You Make Me&#39;,21930,2912,4,0,215
15,idJoHeHPrXA,a classical dark academia playlist for art museum dates,1480888,77508,272,0,2063
16,38LMlhYiQzc,"4 Hours Classical Music for Studying, Relaxation &amp; Concentration",2810372,40706,554,0,1299
17,BMuknRb7woc,"Classical Music for Studying &amp; Brain Power | Mozart, Vivaldi, Tchaikovsky...",13076828,98862,3031,0,5205
18,CJSCLU8nEdU,Classical music - At The End of Love - Lally Journey,7953,2,0,0,12
19,J5FlI3ndrKw,"Classical Morning - Relaxing, Uplifting Classical Music",775235,7942,287,0,249
20,sBioP0B-fLs,4 Hours Classical Music for Sleeping,2681,241,4,0,21
21,Q7QFf1RhYtM,Best Ethiopian classical music collection. Number five.2020 with landscapes.የኢትዮጵያካላሲካሙዚቃዎችስብስብ ክፍል5,714812,3296,220,0,248
22,7JmprpRIsEY,Classical Music for Brain Power - Mozart,36017274,252611,13579,0,12640
23,-7jjo8UICjQ,Most Iconic Classical Music Masterpieces Everyone Knows in One Single Video,8739676,139715,1864,0,6197
24,_F7lGuLqrXA,Most Beautiful Classical Pieces,528050,7569,278,0,251
25,bgxyOjl5kkg,Happy Classical Music,14404,608,10,0,57
26,vgDezYRWvZE,100 Pieces of Classical Music,305305,4503,160,0,128
27,T6b6OdCcdbA,"Classical Music - Greatest Symphonies: Mozart, Beethoven, Tchaikovsky...",931446,9559,397,0,288
28,VB6SIKl8Md0,Classical Piano Music by Mozart 🎼 Relaxing Piano Sonata for Concentration 📙 Best Study Music,23127606,121953,6252,0,8471
29,Um_VJ3I1jKc,Healing Ragas || Raag Kalavati || Sitar and Violin - Hindustani Classical Music Instrumental ||,1346,107,0,0,18
30,hbjKm8BZpJ0,Meet the Pakistani kids trying to &#39;save classical music&#39; - BBC URDU,4054,142,1,0,14
31,vfdwtIOD1Vw,Classical Music for Working,1187619,11453,245,0,203
32,ZKFwQFBwQFU,50 Most Famous Pieces of Classical Music,10724957,107716,4133,0,3633
33,8IKqmLG7v1w,Adagios: Best Relaxing Classical Music,5836115,39708,2013,0,1372
34,iSC-8qmnN2Y,"4 Hours Classical for Studying, Relaxing and Concentration",211413,3128,50,0,103
35,JNH03jZ2xOg,Best Ethiopian Instrumental Music Collections | Ethiopian Classical Music,93642,706,39,0,27
36,y1dbbrfekAM,Chopin - Relaxing Classical Music,10134566,100325,2069,0,3512
37,SaCheA6Njc4,Baroque Music - Classical Music from the Baroque Period,6477569,75988,1771,0,3159
38,8f-CFlyNwLE,"50 Greatest Pieces of Classical Music - Mozart, Beethoven, Bach, Chopin...",3340155,28157,1436,0,963
39,UV8nMGlThqE,Piano &amp; Clarinet Classical Music,2215,104,3,0,5
40,pxEj6m_7Qfk,"Classical Music for Relaxation: Chopin, Beethoven, Liszt...",4391208,35277,2033,0,1178
41,I0kVNMHo6fQ,30 Most Famous Classical Piano Pieces,10826686,150019,3741,0,3483
42,uphf1rrFe0M,Romantic Classical Music - 30 Sweetest Classical Pieces,2140951,76241,479,0,1758
43,aBNHmUT3GPg,Official World Record! Fantastic Classical Music Medley played by a Train,1645926,87299,663,0,11600
44,ggw-Vxewkbk,"Happy Classical Music no copyright - Uplifting, Inspiring &amp; Motivational Orchestral Music for video",97974,16,3,0,5
45,inBKFMB-yPg,Ana Vidovic plays Asturias by Isaac Albéniz on a Jim Redgate classical guitar,37778247,440584,7139,0,15163
46,2QKuxt_QKts,"Heavy, Fast Classical Music - Mozart, Beethoven, Vivaldi, Bach...",2161487,41035,627,0,2225
47,vwIUJbIU57s,Mozart Relaxing Concerto for Studying 🎵 Classical Study Music for Reading &amp; Concentration,21487777,111528,5228,0,6914
48,_LVXqdd-SdM,"8 Classical Dances of India UPSC, SSC | Bharatanatyam, Mohiniyattam, Kuchipudi, Kathak and more.",724296,14801,642,0,935
49,diZOeHIMefg,The Witcher 3 – The Fields of Ard Skellig (Classical Guitar/Hurdy-Gurdy),9274,1616,1,0,126
,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
0,h5MSbzcTFn0,Top 100 songs of Jagjit Shingh,6099426,50223,4980,0,1866
1,DYsOIjw8Emg,Best Of Jagjit Singh | Tum Itna Jo Muskura Rahe Ho | Audio Jukebox,4492242,28173,3179,0,979
2,hwe9EV0hWFo,JAGJIT SINGH - Live In Concert At Sydney Opera House - by roothmens,8362767,47623,5541,0,2637
3,cv8UocAT87c,Jagjit Singh Ghazals - Saher Album Full Songs (Audio) Jukebox Super Hit Hindi Ghazal Album,19926014,90560,13594,0,3634
4,hZuwe72Rtcc,Hoshwalon Ko Khabar Kya | Aamir Khan | Sonali Bendre | Sarfarosh Movie | Jagjit Singh | 90&#39;s Hits,43134699,312027,14152,0,9060
5,q7GKVTMcfj0,Ek Pyar Ka Nagma Hai | Jagjit Singh | Live Concert Video | Close To My Heart | Laxmikant Pyarelal,19810895,150729,6226,0,4512
6,8MN2bxMiB9A,Official: &#39;Koi Fariyaad&#39; Full Video Song - Jagjit Singh | Tum Bin |,56814941,330113,20514,0,17971
7,-GRqHkV9Bls,Tum Ko Dekha Toh Ye Khayal - Jagjit Singh Ghazals (HD)- Deepti Naval - Farooq sheikh - Saath Saath,64271472,266650,21526,0,11865
8,cFGHAavFIug,SHRI KRISHNA GOVIND HARE MURARI | BEST DEVOTIONAL SONG BY JAGJIT SINGH ( FULL SONG),47825162,263840,26579,0,10060
9,dDO9ZRSNB9s,Hothon Se Chhulo Tum | Prem Geet Songs | Raj Babbar | Anita Raj | Jagjit Singh | Ghazal | Filmigaane,28875501,167750,10544,0,6409
10,rA2kXuYcB8A,Hoshwalon Ko Khabar Lyrical | Sarfarosh | Jagjit Singh | Aamir Khan | Sonali | Naseeruddin |90s Hits,425105,5270,231,0,161
11,874eD7g7LU0,Ek Pyaar Ka Nagma Hai | Live Concert | Jagjit Singh | Close To My Heart,240586,2895,99,0,108
12,-G_Xi_x4g1s,Tere Aane Ki Jab Khabar Mehke Full (Audio) Song Jagjit Singh Uper Hit Ghazal Album &#39;Saher&#39;,24385008,122281,9680,0,6836
13,qNJQPEgmoeE,Tum Ko Dekha Toh Ye Khayal (तुमको देखा तो) - Jagjit Singh Ghazals (HD)- Deepti Naval - Farooq sheikh,4966565,40543,2191,0,1080
14,wEO4Dxl882A,Chithi Na Koi Sandesh with lyrics | चिठी न कोई सन्देश | Dushman | Jagjit Singh | Anand Bakshi,30398567,228331,17312,0,17357
15,HoADbhCND48,Kahin Door Jab Din Dhal Jaye | Close To My Heart | Jagjit Singh,7511341,51714,2319,0,1784
16,yxoxMZyOp5U,"Jagjit Singh - Hoshwalon Ko Khabar Kya (Jhankar) Aamir Khan, Sonali B, Naseeruddin Shah | Sarfarosh",217656,1132,131,0,33
17,gGopFU0mynI,Main Nashe Mein Hoon with lyrics | मैं नशे में हूँ | Jagjit Singh | Live With Jagjit Singh,3670350,25586,1464,0,869
18,1RH_GN9ffNo,Ye daulat bhi le lo - jagjit singh - www.taaal.com,4458095,29728,1957,0,1438
19,hfL9V1PLMjs,"Jagjit Singh, Asha Bhosle, Lata Mangeshkar - Jab Samne Tum Aa Jate Ho",28507194,126865,8186,0,4495
20,ERjFX8K_BmM,"The Legends - Jagjit &amp; Chitra Singh, Kothe Te Aa Mahiya - Punjabi Tappe, recorded at BBC in 1979",6832327,79857,2405,0,3047
21,Ju6kNKaBOQ8,Tum Itna Jo Muskura Rahe Ho | Ghazal Song | Arth | Jagjit Singh,11312879,87256,3781,0,2693
22,X0gB9jcgXxg,Jagjit Singh - HOTHON SE CHHU LO TUM,5213227,29623,1786,0,1017
23,f1y2ZBFVXnA,Hey Raam Hey Raam -Jagjit Singh- www.facebook.com/KeepingJagjitSinghAlive(Uploaded by Charit Dhawan),69812944,376316,42207,0,27433
24,acfXO-alrpo,"Kiska Chehra Ab Main Dekhu | Jagjit Singh, Alka Yagnik | Tarkieb 2000 | Tabu",10353642,54243,2960,0,2306
25,j5Pq9NRd6BE,Asha Bhosle &amp; Jagjit Singh - JAB SAAMNE,8247074,43519,2480,0,1238
26,Fzt9ZLjhXzo,Aap ko dekh kar dekhta rah gaya (Jagjit Singh),12730618,83910,4759,0,3138
27,tB0hmrY_s0U,Woh Kagaz Ki Kashti | Ghazal Song | Jagjit Singh | Sudarshan Faakir | Aaj,4741094,38941,1967,0,1353
28,SIqag-x5gqI,Jagjit Singh - Ehee Naam Hai Adhara - Satnam Shri Waheguru,13793191,64537,7843,0,2948
29,SFkHO6OKiYg,Tere Khushboo Mein Base Khat | Ghazal Video Song | Jagjit Singh | Rajindarnath Rahbar,7794212,40973,1895,0,1839
30,xBBg4mOaPnQ,Best Of Jagjit Singh And Chitra Singh Ghazals |Juke Box Full Song|Jagjit Singh |Chitra Singh Ghazals,3778461,14461,2247,0,620
31,IfqcSo3zOsI,Sarfarosh Song (Ghazal) JagJit Singh - mp4 Conversion,2328314,16457,975,0,443
32,nTGK9Pgpnt8,Kal Chaudavi ki Raat Thi.. Jagjit Singh,9606054,48145,3112,0,2742
33,LajM9JPuPmw,Main Nashe me hoon.  Jagjit Singh&#39;s Gazal,6841257,33168,2308,0,1630
34,C8eAKT-zQXk,Tum Itna Jo Muskura Rahe Ho | Jagjit Singh | Arth 1983 Songs | Ghazal Song | Shabana Azmi,19499831,81607,5185,0,3424
35,f1R8rokg8Lg,Jagjit Singh - Pyaar Ka Pehla Khat Full Song - Album Face to Face,9119721,62090,3442,0,3358
36,GrzJAJhyeLQ,Sat Naam Shri Waheguru Ehee Naam Hai Adhara I JAGJIT SINGH I Sarbans Daaniyan Ve,2037778,16473,1343,0,830
37,QvpdKQZl8JI,Ek Pyar Ka Nagma Hai | Ghazal Song | Jagjit Singh,2348628,14318,749,0,502
38,nC1uZ2vofvg,हम तो हैं परदेस में देस में निकला होगा चाँद | Jagjit Singh | Singer,3918022,,,0,1454
39,g4OAVIpCiss,Hey Ram | Jagjit Singh | Popular Devotional Song,9166337,68791,5273,0,2380
40,Zq5FTEc3a6Y,"Tum Itna Jo Muskura Rahe Ho With Lyrics | Jagjit Singh | Arth 1983 Songs | Shabana Azmi, Raj Kiran",132305,1214,96,0,38
41,Qt2LXuzFKko,50 Bhajans By Jagjit Singh | जगजीत सिंह भजन | Hey Ram Hey Ram | Har Har Mahadev | Mera Jeevan Teri,2866087,23605,2147,0,567
42,t6CQVf6E_RE,HOSH WAALON KO KHABAR KYAA,4010765,29721,1450,0,59
43,BlHB2MpNtsk,Dard Apna Likh Na Paayi Ungliyaan Jalti Rahin By Jagjit Singh Ghazals From Film By Iftikhar Sultan,3634,75,1,0,2
44,DpiqtZSLB3w,Jagjit Singh | Hare Krishna Hare Rama | Keshwa Madhwa | Om Namo Bhagavate | Shri Krishna / Ram Dhun,18754013,96091,9806,0,28
45,swsJ4uoUpl0,Tum Dhondho Mujhe Gopal | Hindi Devotional Song | Jagjit Singh,3324659,17187,1135,0,788
46,B36v4iAl42Q,Jagjit Singh | Singer Interview | Ghazal | Aik Din Geo Kay Sath | Sohail Warraich,56079,690,42,0,66
47,veLSFpMS6B0,Jhuki Jhuki Si Nazar | Ghazal Song | Jagjit Singh,2212333,16885,962,0,614
48,c5LTtNOevH4,জগজিৎ সিং এর সুপার হিট বাংলা গান।,216016,1840,188,0,99
49,jii27pcM374,Main Bhool Jaoon with lyrics | मैं भूल जाऊँ | Jagjit Singh | Tanhai,61111,824,31,0,38
,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
0,_hfck-AakUg,Hits Of Suresh Wadkar  Vol 1 | Lagi Aaj Sawan Ki | Meri Qismat Mein Tu Nahin Shayad | Ram Teri Ganga,10490049,38180,8189,0,2027
1,-KTx-FJE3Y0,Top 50 Songs of Suresh Wadkar | सुरेश वाडकर के 50 गाने  | HD Songs | One Stop Jukebox,2601320,11030,2336,0,452
2,1V2pB9KCidE,Omkar Swarupa | Singer - Suresh Wadkar : Best Marathi Devotional Songs || Audio Jukebox,10251822,42129,8425,0,2152
3,Cw43ViGdN0U,Best of Suresh Wadkar &amp; Anuradha Paudwal Songs | Audio Jukebox,552570,3126,707,0,68
4,u7E7NEfX0yc,Meri Kismat Me Tu Nahi Sayad | Suresh Wadkar | Kavita Krishnamurti | Suron Ki Mehfil London,12960752,102425,6716,0,4253
5,zTY13rtKMAs,Mahamrutyunjay Mantra - 108 Times By Suresh Wadkar,25909072,122996,16880,0,13588
6,aBqTt9HJ6FQ,Alka Yagnik &amp; Suresh Wadkar Super Hits | Bollywood 90&#39;s Hit Songs | Evergreen Hindi Old Songs,795659,4052,663,0,129
7,gbbAhcJ3H-g,Carvaan Classic Radio Show | Suresh Wadkar Special | Lagi Aaj Sawan Ki | Aur Is Dil Mein,436367,4025,349,0,125
8,zTzjxoLfShM,मन हा माेगरा | Mann Ha Mogara | Suresh Wadkar | JUKEBOX |  Lord Vitthal Marathi Devotional Songs,6974915,31530,6605,0,2302
9,GrC7Ejpp89k,Aur Is Dil Mein Kya Rakha Hai | Suresh Wadkar | Suron Ki Mehfil London,359007,6260,196,0,252
10,AJReA5K85cg,Mauli के Performance ने किया  Suresh Wadkar को चकित | Superstar Singer,3830597,46247,1387,0,442
11,9gkeau3FF6I,&quot;Lata Mangeshkar &amp; Suresh Wadkar&quot; Selected Superhit Hindi Songs || GOLDEN SONGS,2342632,7588,1995,0,207
12,hBvLEIfeUac,OMG : Arijit Singh SHOCKING Comments by Suresh Wadkar | bakwas Behuda Songs,824566,19244,747,0,1447
13,jS-l3_5HUUA,Megha Re Megha | Song HD | मेघा रे मेघा | Suresh Wadkar  Surganga Video New 2019,739514,6726,326,0,224
14,aw5FN0Dpy3Y,"Aye Zindagi Gale Laga Le | Suresh Wadkar | Sadma 1983 Songs | Sridevi, Kamal Haasan",2719842,20190,1072,0,649
15,JmRcDL_muzk,Suresh Wadkar super hits songs/ 90&#39;s evergreen Hindi Songs/ Bollywood Hindi Old Songs/ Jukebox,2927473,12552,2184,0,464
16,6WRbXVdTMdw,KHELANA BHABI TU &amp; Other Broken Heart Songs of SURESH WADEKAR | Audio Jukebox | Sidharth Music,796956,6177,769,0,167
17,jfglUGorbMA,Asia&#39;s Singing Superstar - Grand Finale - Part 1 - Alankar Mahtolia&#39;s Performance,4461568,19794,2866,0,400
18,_bWCyk2rlj0,Madhuri Dixit&#39;s Marriage Proposal was Refused by Suresh Wadekar,15483,167,12,0,5
19,cRdVBjohFaA,Megha Re Megha Re - Suresh Wadkar &amp; Anuradha Palakurthi,10540903,51336,4403,0,2076
20,hEiq6VN9Xk4,Raja Lalakri | Suresh Wadkar | Sayali Kamble |Shashank Kalyankar | Ek Sangeet Sandhya,3884022,31218,1725,0,1146
21,No_9F4GDam8,Lata Mangeshkar &amp; Suresh Wadkar Duets 70&#39;s 80&#39;s 90&#39;s Bollywood Hit Songs | Evergreen Hindi Old Songs,1015313,4589,1337,0,151
22,ijyyqDB2PWc,Suresh Wadkar Biography | &#39;The Versatile Singer of India&#39;,284100,2027,120,0,4
23,e6WXwiIvoDk,SAKALA PRANAMA ସକାଳ ପ୍ରଣାମ || Album-Sakala Pranama || Suresh Wadekar || Sarthak Music,1806652,11608,887,0,577
24,xGv5Xf6GNDQ,Suresh Wadkar Hits (HD) - Popular Hindi Songs - Suresh Wadkar Top Songs,1171594,2346,565,0,86
25,VLC4OAHoEhw,Rupa Raijara Raja Jema | To Bandhu Mu | Suresh Wadekar | Srikant Gautam | Sarada Prasanna Sahoo,514239,2217,257,0,101
26,Qiqqq26qPZw,#SonuLiveD | VLog 98 | How blessed I must be! | Thank you Suresh Wadkar ji🙏,114196,8805,89,0,663
27,OsQIBMYO-tk,Hanuman Chalisa By Suresh Wadekar | Shree Hanuman Chalisa Full | Ambey Bhakti,845231,3062,463,0,146
28,mVyJzkr8k7g,रामायण चौपाईयां | Ramayan | Ram Bhajan | Suresh Wadekar | Sidhh Chopaiyan,70749,989,52,0,55
29,DHImpzFly8Y,Sakala Pranama Ghena He Chaka Nayana - Bhabapurna Jagannath Bhajan | Suresh Wadekar | Sidharth Music,36225,612,19,0,30
30,UvosDJOzFn8,Jai Mata Di Jaikare | जय माता दी जयकारे | Suresh Wadekar | Mata Speacial Jaikare | Rathore Cassette,46087,180,27,0,12
31,UAoVuq-tox4,Madhuri Dixit&#39;s Marriage Proposal was Refused by Suresh Wadekar,118427,197,43,0,14
32,4cfLpuA0oeI,Manimaa - Jagannath Bhajans ମଣିମା | Audio JukeBox | Suresh Wadekar | Sidharth Music,251361,2321,218,0,96
33,Gr6gjHXfXk8,Suresh Wadekar Nite 3 || Jeypore Dashahara 2018 ||Day 5,1739,29,3,0,1
34,vfmg3O0yEOc,GITA GOVINDA of Jayadeva by Suresh Wadekar and Sulagna Nanda,497353,6060,257,0,409
35,7T81YbrMqos,The Best Of Rockstar Performances At #RSMMA! | Radio Mirchi,10375084,93955,4286,0,1463
36,dpbGcHtrvxc,THAKALE RE NANDALALA ... by Suresh Wadkar &amp; Ustad Zakir Hussain,1140289,9881,554,0,214
37,kv8nTLCydhw,Om Namah Shibaya - Sanskrit Sloka ଓଁ ନମଃ ଶିବାୟ | Suresh Wadekar | Sidharth Bhakti,307755,3003,317,0,162
38,_E-KkzuVkhQ,ॐ नमः शिवाय | Om Namah Shivay | Shiv Maha Mantra | Suresh Wadekar | Spritual Mahamantra Of God Shiva,4578,59,8,0,3
39,S2z9DfTywfw,Ramakant Bagde Suresh wadekar speaks on Mohammed Rafi,51676,505,13,0,12
40,A66lCoT6HYk,Nida Palinkire | ନିଦ ପାଲିଙ୍କିରେ | Suresh Wadekar | Alekh Biswal | Sriram Luhar | Odia Bhaktisagar,3024,87,5,0,6
41,vZ9WJiSGuFg,Prema Amara Rahiba Amara | Amara Prema | Suresh Wadekar |Sonali Vajpayee|Srikant Gautam |Saroj Nanda,94818,1504,89,0,37
42,IsXPezr9BQw,"ODIA SUPERHIT BEST SONG - Srabani Tama Bahagharaku | Suresh Wadekar,Nibedita,Kumar Sanu | Jukebox",92925,602,84,0,9
43,D19A-jf8Ths,Mathura Nagari | New Odia Bhajan | Suresh Wadekar | Guru Satpathy | Bulu Mishra | Trivuban Music,75702,893,32,0,40
44,laK2YvkE_LU,Mu Ki Prema Kali | Sad Song | Suresh Wadekar | Lubun-Tubun,19872,597,15,0,38
45,0O-TvdHJNYs,Pakhira Dena Ku Kati Dela Pare | Voice Over | Suresh Wadekar | Hrudananda Sahoo | Odisha Radio,56082,670,19,0,29
46,KT9iCmUdNmk,Suresh Wadekar Live Performance on Bodhgaya Mahotsava 2018 -  Aur is dil mein kya rakha hai,11529,122,5,0,5
47,zL2LuF0Kqt4,ସୁରେଶ ୱାଡେକର ହିଟସ୍(ଓଡ଼ିଆ)॥ODIA HITS OF SURESH WADKAR,91223,886,75,0,55
48,2JYF288Rn2w,SANSARA SAGARE BOITA BHASUCHI &amp; Other Hit Jagannath Bhajans of SURESH WADEKAR | Odia Bhaktidhara,27311,251,19,0,10
49,fHPrPO0s14Q,Tum Jo Mile Ho.Pasand Apni Apni1983.Asha Bhosle.Suresh Wadekar.Bappi Lahri.Mithun Chakraborty.Rati A,557,20,1,0,1
,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
0,IV-MKtSOZNY,Tumhe Dillagi Original Song by Nusrat Fateh Ali Khan | Full Song with Lyrics | Musical Maestros,71760642,637430,44510,0,28871
1,3R1eUfVxOGI,Ye Jo Halka Halka Original Song by Nusrat Fateh Ali Khan - Full Song with Lyrics,78371461,720948,34672,0,21568
2,lsqsggtTZfs,Kali Kali Zulfon Ke Phande Na | Nusrat Fateh Ali Khan | complete full version | OSA Worldwide,13939490,234878,8327,0,6806
3,BIOgR38G2Zs,Aankh Uthi Mohabbat Ne Angrai Li - Ustad Nusrat Fateh Ali Khan - OSA Official HD Video,22639390,379838,15910,0,21154
4,QuNyMxLlVig,Sochta Hoon Ke Woh Kitne Masoom (Live Full) - Ustad Nusrat Fateh Ali Khan - OSA Worldwide,32182155,402491,19299,0,23796
5,YSMIDIt2Ku4,Akhiyan Udeek Dian - Ustad Nusrat Fateh Ali Khan - OSA Official HD Video,14080413,171700,7029,0,7246
6,xs7tN0A7RC8,Tumhein Dillagi Bhool Jani Paray Gi | Nusrat Fateh Ali Khan | Lyrical Qawwali | Shemaroo Punjabi,12812533,87905,6105,0,2409
7,INs3aYu4Q9g,Ye Jo Halka Halka by Nusrat Fateh Ali Khan With Lyrics | Romantic Qawwali Songs | Nupur Audio,5516169,49640,2319,0,971
8,AMUGle-YeVI,Saadagi To Hamari Zara Dekhiye by Nusrat Fateh Ali Khan with Lyrics - Superhit Hindi Sad Songs,8934369,135435,4225,0,4788
